"","txsize","txvirtualsize","txinputs_count","txoutputs_count","txinput_val","txoutput_val","txfee","Min_received","Max_received","Avg_received","Total_received","Stdev_received","Var_received","Min_sent","Max_sent","Avg_sent","Total_sent","Stdev_sent","Var_sent"
"7463",225,225,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7464",224,224,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7465",224,224,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7466",224,224,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7467",224,224,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7468",223,223,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7469",223,223,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7470",223,223,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7471",224,224,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7472",224,224,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7473",224,224,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7474",223,223,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7475",224,224,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7476",223,223,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7477",224,224,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7478",224,224,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7479",224,224,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7480",225,225,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7481",223,223,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7482",225,225,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7483",224,224,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7484",224,224,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7485",223,223,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7486",224,224,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7487",223,223,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7488",224,224,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7489",225,225,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7490",225,225,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7491",223,223,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7492",223,223,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7493",225,225,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7494",224,224,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7495",224,224,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7496",223,223,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7497",225,225,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7498",258,258,1,2,2.23e+08,2.23e+08,0,0.05,2.18,1.115,2.23,1.50613744392735,2.26845,2.23,2.23,2.23,2.23,0,0
"7499",224,224,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7500",224,224,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7501",223,223,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7502",223,223,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7503",223,223,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7504",224,224,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7505",224,224,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7506",258,258,1,2,4.102e+09,4.102e+09,0,0.05,40.97,20.51,41.02,28.9348094861535,837.2232,41.02,41.02,41.02,41.02,0,0
"7507",223,223,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7508",225,225,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7509",224,224,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7510",224,224,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7511",225,225,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7512",224,224,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7513",223,223,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7514",225,225,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7515",224,224,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7516",224,224,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7517",223,223,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7518",224,224,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7519",223,223,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7520",225,225,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7521",225,225,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7522",225,225,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7523",224,224,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7524",224,224,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7525",224,224,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7526",224,224,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7527",258,258,1,2,1.21e+08,1.21e+08,0,0.01,1.2,0.605,1.21,0.841457069611992,0.70805,1.21,1.21,1.21,1.21,0,0
"7528",258,258,1,2,5e+06,5e+06,0,0.02,0.03,0.025,0.05,0.00707106781186548,5e-05,0.05,0.05,0.05,0.05,0,0
"7529",437,437,2,2,5e+08,5e+08,0,0.01,4.99,2.5,5,3.52139177030901,12.4002,1,4,2.5,5,2.12132034355964,4.5
"7530",225,225,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7531",224,224,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7532",224,224,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7533",223,223,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7534",224,224,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7535",223,223,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7536",223,223,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7537",225,225,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7538",223,223,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7539",223,223,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7540",224,224,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7541",224,224,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7542",259,259,1,2,1.1955e+10,1.1955e+10,0,0.05,119.5,59.775,119.55,84.4639050127331,7134.15125,119.55,119.55,119.55,119.55,0,0
"7543",225,225,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7544",224,224,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7545",223,223,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7546",225,225,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7547",225,225,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7548",258,258,1,2,1.2123e+10,1.2123e+10,0,0.05,121.18,60.615,121.23,85.6518444051265,7336.23845,121.23,121.23,121.23,121.23,0,0
"7549",224,224,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7550",224,224,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7551",224,224,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7552",223,223,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7553",224,224,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7554",224,224,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7555",224,224,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7556",224,224,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7557",225,225,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7558",223,223,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7559",224,224,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7560",223,223,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7561",225,225,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7562",225,225,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7563",224,224,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7564",225,225,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7565",225,225,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7566",224,224,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7567",225,225,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7568",224,224,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7569",223,223,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7570",225,225,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7571",224,224,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7572",225,225,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7573",224,224,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7574",224,224,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7575",223,223,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7576",224,224,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7577",224,224,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7578",437,437,2,2,5e+08,5e+08,0,0.01,4.99,2.5,5,3.52139177030901,12.4002,0.03,4.97,2.5,5,3.49310749906154,12.2018
"7579",257,257,1,2,7e+06,7e+06,0,0.02,0.05,0.035,0.14,0.0173205080756888,3e-04,0.07,0.07,0.07,0.14,0,0
"7580",258,258,1,2,5e+08,5e+08,0,0.01,4.99,2.5,5,3.52139177030901,12.4002,5,5,5,5,0,0
"7581",257,257,1,2,6e+06,6e+06,0,0.01,0.05,0.03,0.06,0.0282842712474619,8e-04,0.06,0.06,0.06,0.06,0,0
"7582",224,224,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7583",224,224,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7584",224,224,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7585",224,224,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7586",224,224,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7587",223,223,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7588",225,225,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7589",223,223,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7590",224,224,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7591",224,224,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7592",225,225,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7593",259,259,1,2,1e+08,1e+08,0,0.05,0.95,0.5,1,0.636396103067893,0.405,1,1,1,1,0,0
"7594",225,225,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7595",225,225,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7596",225,225,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7597",224,224,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7598",223,223,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7599",223,223,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7600",224,224,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7601",224,224,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7602",223,223,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7603",404,404,2,1,5e+06,5e+06,0,0.05,0.05,0.05,0.1,0,0,0.01,0.04,0.025,0.1,0.0173205080756888,3e-04
"7604",224,224,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7605",224,224,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7606",223,223,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7607",225,225,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7608",223,223,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7609",223,223,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7610",338,338,2,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.02,0.03,0.025,0.05,0.00707106781186548,5e-05
"7611",223,223,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7612",224,224,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7613",223,223,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7614",223,223,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7615",224,224,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7616",225,225,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7617",224,224,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7618",225,225,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7619",224,224,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7620",224,224,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7621",224,224,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7622",224,224,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7623",224,224,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7624",223,223,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7625",259,259,1,2,4.6e+08,4.6e+08,0,0.05,4.55,2.3,4.6,3.18198051533946,10.125,4.6,4.6,4.6,4.6,0,0
"7626",224,224,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7627",224,224,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7628",223,223,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7629",438,438,2,2,8e+06,7e+06,1000000,0.02,0.05,0.035,0.07,0.0212132034355964,0.00045,0.04,0.04,0.04,0.08,0,0
"7630",257,257,1,2,8e+06,7e+06,1000000,0.02,0.05,0.035,0.07,0.0212132034355964,0.00045,0.08,0.08,0.08,0.08,0,0
"7631",224,224,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7632",224,224,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7633",224,224,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7634",224,224,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7635",224,224,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7636",223,223,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7637",225,225,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7638",224,224,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7639",224,224,1,1,4e+06,4e+06,0,0.04,0.04,0.04,0.04,0,0,0.04,0.04,0.04,0.04,0,0
"7640",225,225,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7641",259,259,1,2,4.86e+10,4.86e+10,0,0.05,485.95,243,486,343.583184978543,118049.405,486,486,486,486,0,0
"7642",223,223,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7643",403,403,2,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.01,0.04,0.025,0.05,0.0212132034355964,0.00045
"7644",225,225,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7645",223,223,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7646",224,224,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7647",224,224,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7648",224,224,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7649",257,257,1,2,1e+07,1e+07,0,0.05,0.05,0.05,0.1,0,0,0.1,0.1,0.1,0.1,0,0
"7650",224,224,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7651",192,192,1,2,5e+09,4.999e+09,1000000,0.05,49.94,24.995,49.99,35.2775573133969,1244.50605,50,50,50,50,0,0
"7652",224,224,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7653",224,224,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7654",225,225,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7655",224,224,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7656",224,224,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7657",257,257,1,2,6e+06,6e+06,0,0.01,0.05,0.03,0.06,0.0282842712474619,8e-04,0.06,0.06,0.06,0.06,0,0
"7658",223,223,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7659",224,224,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7660",224,224,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7661",224,224,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7662",223,223,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7663",225,225,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7664",225,225,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7665",225,225,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7666",224,224,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7667",223,223,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7668",223,223,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7669",224,224,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7670",224,224,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7671",223,223,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7672",223,223,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7673",224,224,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7674",224,224,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"7675",225,225,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
